time;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
82.716667;-6.433188;-1.107168;8.600845;1.308739;-3.926105;0.358961
82.725000;-6.784059;-0.429872;8.589211;1.269303;-3.857107;0.381130
82.733333;-7.271954;0.247283;8.635814;1.183043;-3.772092;0.434154
82.741667;-7.886576;0.782482;8.819130;1.125817;-3.687972;0.503060
82.750000;-8.524251;1.161417;9.028629;1.053834;-3.570888;0.589470
82.758333;-9.056199;1.324389;9.261197;0.958506;-3.502431;0.714994
82.766667;-9.517966;1.331451;9.442627;0.856712;-3.407587;0.819018
82.775000;-10.019597;1.171377;9.614027;0.759447;-3.302003;0.951106
82.783333;-10.574234;1.027369;9.625584;0.635956;-3.221364;0.999298
82.791667;-10.983211;0.702542;9.402915;0.484523;-3.132531;1.017603
82.800000;-11.722621;0.228045;9.142446;0.301163;-3.000326;1.032137
82.808333;-12.443456;-0.549572;8.628843;0.181986;-2.853414;1.026527
82.816667;-13.226263;-1.397512;8.087439;0.152583;-2.699078;1.000422
82.825000;-14.223496;-1.709812;7.554900;0.185163;-2.542498;0.982213
82.833333;-15.334548;-1.767605;7.072727;0.148613;-2.417213;0.874107
82.841667;-16.316911;-1.936109;6.708283;0.096588;-2.357964;0.705617
82.850000;-16.921985;-2.379404;6.197394;0.124829;-2.315573;0.545788
82.858333;-16.839513;-2.908717;5.301875;0.221313;-2.307207;0.374151
82.866667;-16.316499;-3.084023;4.159541;0.377119;-2.215652;0.282704
82.875000;-15.535619;-2.879213;2.807763;0.526333;-2.098764;0.178303
82.883333;-15.017688;-2.546631;1.597832;0.541933;-1.892954;0.061600
82.891667;-14.796588;-2.453367;0.675192;0.499620;-1.655551;-0.106135
82.900000;-14.681824;-2.438195;0.057224;0.462442;-1.426673;-0.309580
82.908333;-14.471217;-2.423967;-0.449541;0.406304;-1.178426;-0.467470
82.916667;-14.107436;-2.412301;-0.895923;0.392781;-0.912176;-0.654003
82.925000;-13.820800;-2.269904;-1.140861;0.346997;-0.599372;-0.876848
82.933333;-13.603164;-1.908065;-1.113143;0.356010;-0.300939;-1.045335
82.941667;-13.457009;-1.455529;-0.739477;0.328287;-0.011135;-1.265258
82.950000;-13.406265;-0.937185;-0.178577;0.366153;0.202850;-1.405039
82.958333;-13.197686;-0.319748;0.524991;0.389184;0.387609;-1.675420
82.966667;-12.803925;0.287951;1.242396;0.418909;0.482609;-1.868250
82.975000;-12.090837;0.997152;1.977727;0.464799;0.578912;-2.027913
82.983333;-11.026529;1.666979;2.666124;0.535338;0.632971;-2.158849
82.991667;-7.959678;2.847483;3.683358;0.575672;0.630444;-2.227571
83.000000;-1.229105;7.045919;7.838381;0.052420;0.826100;-2.404677
83.008333;4.597343;6.802585;14.347654;-0.366899;1.035278;-2.419533
83.016667;2.178442;6.453101;14.479293;0.303165;1.128507;-1.945150
83.025000;-1.177349;10.758377;5.823266;0.609867;1.495045;-1.226376
83.033333;-8.113112;11.852972;5.586182;0.032078;2.166036;-0.578454
83.041667;-14.594857;9.646009;12.628806;-0.311220;2.043240;0.110538
83.050000;-13.817517;6.556450;12.481719;-0.384958;1.407549;0.545241
83.058333;-9.101819;1.834647;9.672455;-0.552794;1.118818;0.548653
83.066667;-5.831165;-2.635970;9.662830;-0.495672;1.133976;0.332493
83.075000;-5.631530;-3.655287;9.991193;-0.238015;1.092000;0.112254
83.083333;-7.086459;-1.372892;10.127141;-0.150497;0.925249;-0.151164
83.091667;-9.758572;2.505028;10.753958;-0.190232;0.632646;-0.327663
83.100000;-9.538095;4.304706;8.994673;-0.302788;0.354319;-0.207702
83.108333;-6.917322;3.279596;8.145854;-0.383591;0.289970;-0.085335
83.116667;-5.249584;1.371809;8.345341;-0.448149;0.257855;-0.172408
83.125000;-6.005065;0.854670;8.887212;-0.371535;0.179191;-0.254174
83.133333;-6.444147;1.664546;8.538989;-0.346295;0.101445;-0.279271
83.141667;-5.612134;2.057852;8.145401;-0.367619;0.113244;-0.232818
83.150000;-5.273831;1.449313;8.433816;-0.373707;0.149610;-0.205804
83.158333;-6.176544;0.518347;8.920633;-0.288649;0.106510;-0.167669
83.166667;-6.616519;0.350668;8.828718;-0.184751;0.049341;-0.149360
83.175000;-5.825531;0.638780;8.608224;-0.096767;0.023369;-0.063225
83.183333;-5.249519;0.684481;8.561358;-0.008977;0.025815;-0.033156
83.191667;-5.456500;0.761156;8.549882;0.028860;0.065342;0.016151
83.200000;-5.743983;0.959083;8.496413;0.124179;0.073987;0.032356
83.208333;-5.799713;1.231071;8.420872;0.158772;0.077521;0.099976
83.216667;-5.784848;1.372053;8.457139;0.216638;0.062914;0.128395
83.225000;-5.800149;1.508088;8.409910;0.253251;0.058931;0.174383
83.233333;-5.730672;1.718500;8.335005;0.263999;0.062199;0.192579
83.241667;-5.747797;1.791381;8.282324;0.257750;0.035828;0.230441
83.250000;-5.520932;1.910660;8.172487;0.287778;0.046559;0.250533
83.258333;-5.456181;1.920093;8.134305;0.292029;0.014761;0.258002
83.266667;-5.456463;1.849640;8.108675;0.304969;0.026483;0.267584
83.275000;-5.319412;1.823759;8.050435;0.313476;-0.002150;0.270668
83.283333;-5.264303;1.762002;8.096706;0.302816;0.010601;0.271869
83.291667;-5.282929;1.752992;8.060537;0.331819;0.028721;0.284501
83.300000;-5.275371;1.799270;8.085989;0.341466;0.047848;0.284386
83.308333;-5.293586;1.858791;8.084601;0.317887;0.040372;0.281427
83.316667;-5.224938;2.013883;7.945630;0.317120;0.003717;0.176634
83.325000;-5.142118;2.245282;7.788010;0.312130;0.032601;0.237165
83.333333;-5.035177;2.480080;7.670089;0.267867;0.028002;0.185819
83.341667;-4.975038;2.685070;7.575268;0.216364;0.050070;0.163754
83.350000;-4.987070;2.849142;7.504159;0.147615;0.060337;0.120315
83.358333;-5.015980;2.852859;7.512182;0.077825;0.080157;0.071507
83.366667;-5.072987;2.759572;7.579468;0.029492;0.090521;0.031082
83.375000;-5.133099;2.651170;7.683448;0.005752;0.057492;0.002204
83.383333;-5.301195;2.460822;7.841298;-0.052075;0.048876;-0.017567
83.391667;-5.269397;2.386872;7.774612;-0.060850;0.040165;-0.053097
83.400000;-5.114146;2.464958;7.728755;-0.097460;0.060087;-0.090489
83.408333;-5.224947;2.358464;7.839451;-0.120056;0.057832;-0.118264
83.416667;-5.277993;2.185122;7.924948;-0.121185;0.054590;-0.135509
83.425000;-5.198608;2.140591;7.891902;-0.113756;0.072554;-0.150721
83.433333;-5.227338;2.092202;7.909073;-0.140280;0.085395;-0.122298
83.441667;-5.197960;2.125407;7.937660;-0.146762;0.099140;-0.134107
83.450000;-5.245790;2.209430;7.894876;-0.160815;0.097928;-0.155524
83.458333;-5.310684;2.192638;7.922076;-0.155401;0.124465;-0.155552
83.466667;-5.402877;2.129502;7.938947;-0.142704;0.093615;-0.174054
83.475000;-5.534638;2.103431;7.982409;-0.164202;0.096660;-0.196430
83.483333;-5.469503;2.082949;7.969849;-0.168390;0.073427;-0.173734
83.491667;-5.277647;2.144080;7.946909;-0.141672;0.074559;-0.169803
83.500000;-5.342149;2.089939;7.999731;-0.143702;0.094770;-0.162185
83.508333;-5.403196;1.980144;8.035988;-0.148723;0.111952;-0.121047
83.516667;-5.315581;1.968553;8.075983;-0.113733;0.112852;-0.169023
83.525000;-5.363665;1.815874;8.128403;-0.157275;0.124675;-0.129582
83.533333;-5.445104;1.775073;8.137692;-0.090813;0.149219;-0.118464
83.541667;-5.445306;1.725015;8.119385;-0.049922;0.161100;-0.085465
83.550000;-5.436576;1.730739;8.095372;-0.031695;0.191873;-0.087825
83.558333;-5.481657;1.667534;8.109275;-0.023078;0.213098;-0.088975
83.566667;-5.445821;1.684401;8.079115;-0.019662;0.242931;-0.063085
83.575000;-5.297848;1.714212;8.027938;0.033950;0.248426;-0.038937
83.583333;-5.016489;1.853780;7.925940;0.031710;0.320438;-0.063789
83.591667;-4.917188;2.064693;8.040733;0.016444;0.390248;-0.118704
83.600000;-5.104846;2.046958;8.239344;0.036632;0.402930;-0.149147
83.608333;-5.516303;1.919444;8.245613;0.106178;0.438913;-0.175740
83.616667;-5.699021;1.779278;8.136501;0.161887;0.474930;-0.186021
83.625000;-5.745090;1.716564;8.079020;0.222173;0.504925;-0.138104
83.633333;-5.778518;1.563784;8.142072;0.277162;0.549831;-0.089044
83.641667;-5.699264;1.523033;8.099876;0.361884;0.596723;-0.068456
83.650000;-5.528370;1.648827;8.139697;0.418799;0.729505;-0.062649
83.658333;-5.437502;1.778602;8.163142;0.509952;0.839004;-0.050767
83.666667;-5.470401;2.012862;8.162117;0.544210;0.924937;-0.063017
83.675000;-5.547826;2.012732;8.202436;0.550936;1.061856;-0.057582
83.683333;-5.609495;1.893959;8.192934;0.587658;1.212570;-0.054647
83.691667;-5.746596;1.861316;8.112020;0.642769;1.372972;-0.020584
83.700000;-5.893627;1.736235;7.961766;0.683978;1.535411;0.008273
83.708333;-5.938420;1.753667;7.871301;0.696532;1.711865;0.079551
83.716667;-5.993769;1.728231;7.801230;0.737965;1.954035;0.127849
83.725000;-5.954005;1.845258;7.800275;0.743110;2.200560;0.198135
83.733333;-5.890265;1.885876;7.822540;0.743849;2.462867;0.240404
83.741667;-5.819232;1.935749;7.848291;0.783062;2.759104;0.267105
83.750000;-5.800827;1.963447;7.869819;0.826854;3.071459;0.334821
83.758333;-5.844227;1.855719;7.870862;0.892093;3.441028;0.385076
83.766667;-6.128068;1.693235;7.791655;0.937993;3.788131;0.418366
83.775000;-6.696074;1.455802;7.878599;1.022487;4.056954;0.479285
83.783333;-7.388035;1.143708;8.045433;1.158472;4.293115;0.567669
83.791667;-8.598533;1.114898;8.243113;1.345803;4.503871;0.662023
83.800000;-10.781699;1.379047;8.812178;1.667792;4.518740;0.785064
83.808333;-13.264017;2.619860;9.066267;2.059252;4.318802;0.825066
83.816667;-16.660292;3.459177;9.032979;2.378780;3.965486;0.821936
83.825000;-19.598482;4.321190;8.816521;2.813860;3.396463;0.729647
83.833333;-20.774934;5.304916;8.797375;3.052414;2.742614;0.425242
83.841667;-18.880238;6.225455;7.389437;3.238012;2.121166;0.098047
83.850000;-17.563112;6.712865;6.149226;3.442355;1.743671;-0.249511
83.858333;-19.496110;3.578587;5.408453;3.822141;1.369080;-0.852702
83.866667;-24.363134;5.387454;4.793702;3.912591;0.995696;-1.745741
83.875000;-26.645971;7.770989;7.756491;3.598867;0.304781;-2.376329
83.883333;-22.286000;6.787001;6.124138;3.675347;-0.286053;-2.730806
83.891667;-18.370665;6.445461;2.810760;4.092131;-0.218630;-2.920153
83.900000;-16.580220;8.913152;1.323020;4.337073;0.136057;-3.054183
83.908333;-15.690776;11.933520;1.343794;4.030770;0.525383;-3.243037
83.916667;-15.695408;12.962543;2.528577;3.391841;0.903363;-3.354082
83.925000;-15.738767;11.984843;4.173768;2.804686;1.141435;-3.268057
83.933333;-15.486042;10.226107;5.795292;2.535141;1.231226;-3.004572
83.941667;-14.941304;8.907923;7.058244;2.484064;1.270670;-2.659632
83.950000;-14.378870;8.487140;8.093773;2.394966;1.157161;-2.321968
83.958333;-12.841098;7.908523;8.567441;2.131307;0.963909;-2.148767
83.966667;-10.975598;6.656155;9.084429;1.842851;0.772519;-2.028220
83.975000;-9.428440;5.255352;9.651210;1.633623;0.555771;-1.904223
83.983333;-8.141277;4.276110;10.070491;1.462535;0.299539;-1.817377
83.991667;-6.394612;3.695913;10.174756;1.255001;0.011474;-1.704337
84.000000;-4.884211;3.068112;10.238951;1.018741;-0.299909;-1.568197
84.008333;-3.282966;2.280233;10.040950;0.801863;-0.532931;-1.443009
84.016667;-1.623414;1.363866;9.590695;0.654703;-0.787047;-1.287332
84.025000;0.118254;0.551066;8.922410;0.539794;-0.981734;-1.119051
84.033333;1.325761;0.142943;8.475773;0.457817;-1.157409;-0.988861
84.041667;1.851634;-0.090297;8.192082;0.397383;-1.330868;-0.845795
84.050000;2.177367;-0.363706;7.858293;0.357014;-1.508839;-0.751499
84.058333;2.563526;-0.588316;7.438825;0.242652;-1.730514;-0.670385
84.066667;2.901567;-0.645163;6.961936;0.291315;-1.931486;-0.519956
84.075000;2.936845;-0.642939;6.627852;0.321041;-2.106597;-0.504205
84.083333;2.660913;-0.647916;6.345226;0.381247;-2.326853;-0.398045
84.091667;2.522378;-0.581446;5.905486;0.471305;-2.536582;-0.305230
84.100000;2.384783;-0.591610;5.527971;0.508003;-2.707073;-0.207419
84.108333;2.236999;-0.616060;5.068310;0.615175;-2.890334;-0.127736
84.116667;1.826493;-0.585303;4.761472;0.675453;-3.025821;-0.038753
84.125000;0.968437;-0.662543;4.606420;0.739655;-3.191321;-0.014504
84.133333;0.217452;-0.852444;4.316949;0.827793;-3.372428;0.076399
84.141667;-0.148169;-1.067723;3.827751;0.950014;-3.538784;0.147366
84.150000;-0.614770;-1.320253;3.377609;1.006920;-3.605718;0.172791
84.158333;-1.253696;-1.553862;2.926137;1.145995;-3.678037;0.163788
84.166667;-2.075652;-1.632045;2.627400;1.267068;-3.712021;0.175569
84.175000;-3.086714;-1.452301;2.443098;1.393159;-3.745128;0.140867
84.183333;-4.324777;-1.161412;2.375972;1.450973;-3.798277;0.141583
84.191667;-5.416523;-1.075819;2.120377;1.471795;-3.805679;0.193544
84.200000;-5.997066;-1.299584;1.301306;1.536147;-3.786186;0.352946
84.208333;-6.752423;-1.443742;0.305197;1.587909;-3.656460;0.514813
84.216667;-7.957879;-1.308225;-0.694676;1.568158;-3.488619;0.689571
84.225000;-9.517819;-1.419537;-1.380231;1.515450;-3.245434;0.855159
84.233333;-10.981130;-1.632501;-1.905171;1.421218;-2.955449;1.037442
84.241667;-12.434439;-1.624878;-2.346118;1.338125;-2.656510;1.299472
84.250000;-14.039201;-1.591400;-2.721154;1.211158;-2.342617;1.378489
84.258333;-15.332350;-1.704213;-3.261184;1.067277;-2.039222;1.494362
84.266667;-16.437263;-2.041921;-3.582396;0.895177;-1.713836;1.534928
84.275000;-17.753874;-2.373838;-3.605543;0.805770;-1.393068;1.453551
84.283333;-18.772450;-2.570108;-3.705457;0.721686;-1.192813;1.246648
84.291667;-18.900429;-2.789526;-3.927583;0.638044;-0.993951;0.962793
84.300000;-18.676730;-2.796793;-4.013548;0.608272;-0.812292;0.594956
84.308333;-18.207545;-2.243819;-4.010205;0.609301;-0.659105;0.234130
84.316667;-17.013266;-1.456182;-4.275202;0.621348;-0.506588;-0.044973
84.325000;-15.021564;-0.635445;-4.707763;0.627911;-0.264197;-0.177304
84.333333;-17.231146;5.429475;-1.944312;0.642718;-0.035955;-0.210088
84.341667;-31.060916;1.395687;3.289108;-0.601994;-0.747499;-0.986190
84.350000;-22.574658;4.525416;3.703167;-0.561641;-1.212143;-0.837881
84.358333;-7.837549;3.671530;6.807704;-0.897924;-1.209518;-0.477124
84.366667;-1.552452;0.070045;10.954806;-1.259096;-1.006441;-0.417600
84.375000;-5.299134;-2.723837;13.115959;-0.776502;-1.125085;-0.399681
84.383333;-7.435049;2.141622;9.441797;-0.390989;-1.288270;-0.502061
84.391667;-7.383254;4.748778;7.609724;-0.550124;-1.082002;-0.422250
84.400000;-6.507157;0.904688;8.778498;-0.532810;-0.937019;-0.400792
84.408333;-5.418043;1.674836;8.382381;-0.334530;-0.935951;-0.447859
84.416667;-6.023989;2.482158;7.639041;-0.362786;-1.008745;-0.485148
84.425000;-6.764803;1.568141;7.506751;-0.383913;-1.070522;-0.487816
84.433333;-7.006599;0.846240;7.410024;-0.393538;-1.094346;-0.348228
84.441667;-6.856651;0.824909;7.497949;-0.409666;-1.098783;-0.182858
84.450000;-6.649311;1.277565;7.837181;-0.376990;-1.102139;-0.057069
84.458333;-5.883457;1.562961;8.291082;-0.376916;-1.048576;-0.021739
84.466667;-4.791081;1.758529;8.744418;-0.332025;-0.858313;-0.040950
84.475000;-4.538946;1.658669;8.871983;-0.285931;-0.694913;-0.071723
84.483333;-4.781554;1.398785;8.619666;-0.205230;-0.452095;-0.091826
84.491667;-5.307674;1.100720;8.321098;-0.168442;-0.388530;-0.075782
84.500000;-5.648683;1.207224;8.062020;-0.125493;-0.338758;-0.072892
84.508333;-5.679125;1.471784;7.978544;-0.114469;-0.318333;-0.015780
84.516667;-5.573299;1.601307;8.034585;-0.114706;-0.309955;-0.047147
84.525000;-5.413842;1.590886;8.155238;-0.127721;-0.326961;-0.065428
84.533333;-5.357604;1.603775;8.157542;-0.107433;-0.309992;-0.074323
84.541667;-5.389004;1.578109;8.114357;-0.108577;-0.307974;-0.089407
84.550000;-5.468122;1.625264;8.035708;-0.100091;-0.289004;-0.107824
84.558333;-5.509649;1.598283;7.915867;-0.110508;-0.242263;-0.080631
84.566667;-5.522096;1.222026;8.036992;-0.069301;-0.172932;-0.028137
84.575000;-5.358043;1.440514;8.113602;-0.062634;-0.135498;0.015999
84.583333;-5.281284;1.480946;8.159355;-0.046783;-0.102736;-0.020925
84.591667;-5.200346;1.402204;8.236127;-0.040148;-0.064371;0.001672
84.600000;-5.026381;1.362031;8.354597;-0.013318;-0.023904;0.007785
84.608333;-4.956640;1.348487;8.413334;-0.006419;0.007264;0.077892
84.616667;-5.005972;1.326468;8.385229;0.033960;0.079105;0.009436
84.625000;-5.123399;1.334795;8.287363;0.058721;0.135331;0.013546
84.633333;-5.237019;1.435911;8.209550;0.053404;0.167084;0.009351
84.641667;-5.284515;1.343285;8.177736;0.068412;0.161778;0.010275
84.650000;-5.335884;1.269366;8.129538;0.102764;0.191526;0.015310
84.658333;-5.362906;1.323201;8.146671;0.062081;0.202052;0.008253
84.666667;-5.343034;1.391937;8.146195;0.102735;0.249808;-0.001941
84.675000;-5.306311;1.432514;8.181929;0.102940;0.280737;0.025056
84.683333;-5.290156;1.441855;8.170553;0.140495;0.303130;0.037570
84.691667;-5.385321;1.448034;8.108769;0.143754;0.319007;0.037581
84.700000;-5.373276;1.296959;8.181708;0.169706;0.366944;0.062141
84.708333;-5.354812;1.750943;8.108046;0.216586;0.404021;0.041033
84.716667;-5.181154;1.475952;8.318060;0.229577;0.429679;0.052716
84.725000;-5.170768;1.609934;8.292182;0.253197;0.484894;0.055694
84.733333;-5.255180;1.664458;8.224647;0.268195;0.547391;0.039388
84.741667;-5.324879;1.612962;8.164076;0.286428;0.619426;0.019815
84.750000;-5.523662;1.573016;8.080989;0.298200;0.664890;-0.001814
84.758333;-5.637238;1.574692;7.867681;0.322038;0.692565;0.033623
84.766667;-5.721640;1.569763;7.796481;0.321116;0.737114;0.040184
84.775000;-5.825007;1.663740;7.672647;0.320097;0.722251;0.053187
84.783333;-5.875782;1.676838;7.673874;0.299795;0.750835;0.046989
84.791667;-5.900881;1.861554;7.577448;0.308294;0.752907;0.043650
84.800000;-5.982463;2.050223;7.462247;0.257658;0.739798;-0.005400
84.808333;-6.090281;2.045259;7.402598;0.238397;0.725931;-0.006211
84.816667;-6.216636;2.042387;7.314103;0.209356;0.709787;-0.031734
84.825000;-6.237225;2.031597;7.266995;0.182362;0.670315;-0.061659
84.833333;-6.267274;2.110189;7.198148;0.162819;0.626595;-0.092760
84.841667;-6.244757;2.107915;7.252533;0.156320;0.597953;-0.095956
84.850000;-6.315815;2.082204;7.226783;0.153054;0.577734;-0.102381
84.858333;-6.320803;1.963095;7.250700;0.153953;0.555330;-0.128316
84.866667;-6.389877;1.993028;7.241384;0.098306;0.535091;-0.126554
84.875000;-6.371854;1.998623;7.233626;0.084314;0.526529;-0.137194
84.883333;-6.361373;2.039672;7.207741;0.059652;0.508438;-0.139071
84.891667;-6.438081;1.949055;7.161985;0.058459;0.505087;-0.164937
84.900000;-6.465359;1.932425;7.155319;0.065997;0.477579;-0.149917
84.908333;-6.396579;2.024348;7.283659;0.037868;0.506001;-0.202525
84.916667;-6.318032;2.064790;7.327538;0.027164;0.548413;-0.212120
84.925000;-6.367216;1.998113;7.306751;0.044162;0.601267;-0.252222
84.933333;-6.347107;1.983134;7.317251;0.039867;0.644690;-0.268345
84.941667;-6.381751;1.979577;7.303440;0.044204;0.709347;-0.280217
84.950000;-6.414784;1.827499;7.263949;0.052781;0.794055;-0.311547
84.958333;-6.458038;1.650963;7.270478;0.074512;0.881171;-0.293357
84.966667;-6.527738;1.527017;7.204411;0.077007;1.001084;-0.281377
84.975000;-6.531717;1.477041;7.175209;0.080547;1.136926;-0.272672
84.983333;-6.454919;1.430141;7.217295;0.084544;1.306042;-0.197028
84.991667;-6.427310;1.322140;7.238595;0.125757;1.467573;-0.159615
85.000000;-6.348486;1.388452;7.304439;0.144786;1.690827;-0.086292
85.008333;-6.254238;1.388302;7.300332;0.146798;1.954342;-0.012720
85.016667;-6.219944;1.388319;7.288518;0.198009;2.265570;0.043028
85.025000;-6.141274;1.193727;7.455056;0.204453;2.604468;0.110121
85.033333;-5.911103;1.141351;7.440340;0.178037;3.007107;0.215420
85.041667;-6.115369;1.365232;7.373877;0.183496;3.456155;0.270804
85.050000;-6.319866;1.494485;7.283613;0.184327;3.861440;0.278708
85.058333;-7.188261;1.665030;7.317410;0.167168;4.267813;0.301062
85.066667;-8.411254;1.617567;7.528207;0.179726;4.562745;0.301488
85.075000;-10.757481;1.698091;8.357533;0.271154;4.654213;0.296746
85.083333;-14.339196;2.050484;8.910942;0.475493;4.470654;0.273565
85.091667;-18.959299;3.056452;9.306366;0.667171;3.905837;0.221393
85.100000;-22.072672;4.199788;8.770074;0.754758;3.099207;0.059796
85.108333;-22.551895;4.824688;6.947069;0.771009;2.440082;-0.224546
85.116667;-23.607079;4.976646;5.405269;0.835298;1.935287;-0.435728
85.125000;-25.113424;1.269993;4.262343;1.156475;1.410975;-0.800734
85.133333;-27.348027;-1.707810;1.655804;1.802249;1.092405;-1.326843
85.141667;-30.092712;2.599873;4.411955;2.090545;1.013094;-1.590679
85.150000;-26.313358;4.411725;5.591443;2.173422;0.424373;-1.811856
85.158333;-20.155615;5.336324;2.960010;2.136833;0.543882;-2.203971
85.166667;-17.840634;6.565036;3.116550;1.916142;1.043716;-2.632745
85.175000;-18.177292;8.190247;4.728667;1.546779;1.387605;-2.884271
85.183333;-18.751486;9.239154;6.694372;1.013179;1.531420;-3.023698
85.191667;-18.319146;9.204963;8.580790;0.608644;1.466169;-3.005203
85.200000;-16.160378;8.763286;9.513682;0.330921;1.364336;-2.856889
85.208333;-13.777603;8.302083;10.250746;0.190848;1.305606;-2.600102
85.216667;-11.776399;8.180064;10.960421;0.080883;1.237480;-2.311200
85.225000;-10.045840;8.264974;11.654671;-0.111847;1.119098;-2.069858
85.233333;-8.390851;8.137950;12.376370;-0.325004;0.856467;-1.812128
85.241667;-6.648287;7.897120;12.865249;-0.521874;0.548368;-1.506010
85.250000;-4.593829;7.368612;12.936450;-0.699128;0.216003;-1.141836
85.258333;-2.704818;6.600018;12.828540;-0.830057;-0.115181;-0.742480
85.266667;-1.102608;5.570095;12.419945;-0.833629;-0.459164;-0.352075
85.275000;0.422167;4.518654;11.918011;-0.780551;-0.730086;0.004255
85.283333;1.795263;3.546995;11.207353;-0.671201;-1.050137;0.304859
85.291667;2.754906;2.825032;10.517679;-0.514940;-1.298246;0.557527
85.300000;3.425755;2.173466;9.670196;-0.417937;-1.559642;0.738658
85.308333;3.972137;1.619305;8.746994;-0.342731;-1.753642;0.833744
85.316667;3.990938;1.154391;8.235684;-0.276213;-1.957191;0.903110
85.325000;3.301785;0.793439;8.208368;-0.137450;-2.188485;0.889644
85.333333;2.249469;0.550433;8.156871;-0.005117;-2.514166;0.897896
85.341667;1.804046;0.316730;7.665938;0.114269;-2.859093;0.908320
85.350000;2.012408;0.078407;6.584298;0.226925;-3.169466;0.871210
85.358333;2.539452;-0.144568;5.073844;0.299074;-3.346441;0.821687
85.366667;2.279537;-0.383616;4.226889;0.358245;-3.390985;0.690496
85.375000;1.210351;-0.375586;3.892015;0.467118;-3.479430;0.645224
85.383333;0.133725;-0.135236;3.560993;0.539672;-3.543456;0.611188
85.391667;-0.545245;0.196948;3.009813;0.618577;-3.618108;0.583440
85.400000;-0.837050;0.458212;2.123371;0.680919;-3.668067;0.642243
85.408333;-1.092156;0.552898;1.124347;0.750429;-3.615804;0.783132
85.416667;-1.987949;0.593431;0.609515;0.891175;-3.485520;0.985989
85.425000;-3.211942;0.806368;-0.020055;0.983010;-3.331866;1.226281
85.433333;-4.718860;1.007798;-0.520120;1.030091;-3.204628;1.495250
85.441667;-6.166331;0.839629;-1.076566;1.032184;-3.071258;1.736722
85.450000;-7.508035;0.589232;-1.597120;0.957156;-2.856478;1.935961
85.458333;-8.723222;0.133563;-2.032855;0.874987;-2.693116;2.029382
85.466667;-9.833695;-0.505026;-2.385072;0.818085;-2.469637;2.033954
85.475000;-11.031124;-0.828584;-2.575883;0.777865;-2.218793;1.973515
85.483333;-12.485131;-0.822351;-2.542598;0.744689;-1.976633;1.853598
85.491667;-14.010753;-0.883321;-2.447166;0.718610;-1.736037;1.839452
85.500000;-15.403803;-0.828555;-2.461125;0.687065;-1.548506;1.830695
85.508333;-16.340708;-0.676718;-2.661866;0.637900;-1.342288;1.750758
85.516667;-17.109723;-0.659471;-2.797092;0.644113;-1.173226;1.641992
85.525000;-18.010485;-0.123930;-2.584894;0.582817;-0.990288;1.532911
85.533333;-18.273349;0.217437;-2.421069;0.406154;-0.875948;1.307290
85.541667;-17.876200;-0.034995;-2.309829;0.308236;-0.757795;1.178852
85.550000;-16.828323;0.006830;-2.463301;0.313216;-0.635847;0.939885
85.558333;-15.449816;0.269717;-2.690660;0.340158;-0.481518;0.802071
85.566667;-13.681857;0.164271;-2.978710;0.337161;-0.292284;0.649451
85.575000;-14.841497;5.007519;-0.969390;0.346396;-0.105994;0.561535
85.583333;-19.653249;-6.037996;0.277818;-1.173385;-0.380827;-0.640122
85.591667;-23.978966;-12.347013;6.995366;-1.121752;-0.818673;-2.367929
85.600000;-15.891240;-0.534443;9.268718;-0.192965;-1.548155;-1.985485
85.608333;-2.901313;6.673156;4.652620;-0.711328;-1.405510;-1.461749
85.616667;-2.076252;3.793745;7.186728;-1.694699;-0.865517;-1.245617
85.625000;-8.322814;-2.958669;12.143501;-1.557750;-0.987465;-1.130874
85.633333;-8.555858;-1.700462;10.596546;-0.857860;-1.364831;-1.100609
85.641667;-6.382715;3.590997;8.665763;-0.862114;-1.225088;-0.851979
85.650000;-6.438505;0.678167;9.267523;-0.894018;-1.054211;-0.657906
85.658333;-5.702705;0.341739;9.337622;-0.716259;-0.956198;-0.650489
85.666667;-5.509033;1.909414;9.164572;-0.583926;-0.988731;-0.614532
85.675000;-5.781094;1.517903;8.870849;-0.512997;-0.938916;-0.605465
85.683333;-5.666418;0.503164;8.825920;-0.410389;-0.797341;-0.533092
85.691667;-6.002866;0.618425;8.372652;-0.325045;-0.679265;-0.443165
85.700000;-6.158001;1.281392;7.957143;-0.292456;-0.671495;-0.343079
85.708333;-6.111339;1.004747;7.901075;-0.256789;-0.683953;-0.291659
85.716667;-5.924233;0.797135;8.039360;-0.240142;-0.608156;-0.220588
85.725000;-5.479247;0.897240;8.226360;-0.205336;-0.545947;-0.127192
85.733333;-5.224749;1.312591;8.300796;-0.212798;-0.465202;-0.120703
85.741667;-5.223428;1.569197;8.284297;-0.196707;-0.403639;-0.120881
85.750000;-5.341788;1.409894;8.237713;-0.178426;-0.375033;-0.125340
85.758333;-5.483634;1.194860;8.193524;-0.182347;-0.315544;-0.100334
85.766667;-5.517023;1.143276;8.135737;-0.146857;-0.262427;-0.089903
85.775000;-5.449837;1.161684;8.143270;-0.133801;-0.246314;-0.056596
85.783333;-5.356931;1.269051;8.181312;-0.146498;-0.214362;-0.035947
85.791667;-5.254740;1.309414;8.230113;-0.155090;-0.191030;-0.043431
85.800000;-5.142949;1.223171;8.307970;-0.112406;-0.183589;-0.062342
