Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.309858322,-0.172284,-0.06186576,0.03080061,-0.5606841,0.06817804,0.8039206,19.8139,-15.93016,-28.94829,990.3828
0.314776898,0.1367927,-0.002538058,-0.03013673,-0.5587036,0.05802343,0.80018,19.8139,-15.93016,-28.94829,990.3828
0.319694996,-0.1104408,-0.2394686,0.03087676,-0.5557872,0.06290603,0.8012837,19.8139,-15.93016,-28.94829,990.3828
0.324613571,-0.1103909,0.1752759,0.09179451,-0.557211,0.06184537,0.8051456,19.8139,-15.93016,-28.94829,990.3828
0.329532147,-0.1103216,-0.1801208,-0.09101716,-0.5582248,0.05901177,0.7997223,19.8139,-15.93016,-28.94829,990.3828
0.336909771,-0.1719608,-0.1207365,-0.0910271,-0.5562335,0.05944433,0.803604,19.8139,-15.93016,-28.94829,990.3828
0.341828346,-0.04824987,-0.06144625,-0.09095077,-0.5571885,0.05698026,0.8045039,19.8139,-15.93016,-28.94829,990.3828
0.346745968,-0.171706,-0.06142625,0.0309807,-0.5567601,0.065298,0.8033105,20.17474,-15.53905,-29.76628,990.381
0.351664543,-0.1716175,-0.238975,0.03098041,-0.5611916,0.06145859,0.7978829,20.17474,-15.53905,-29.76628,990.381
0.356583595,-0.1714903,-0.06118169,-0.1518313,-0.5562263,0.0623235,0.806124,20.17474,-15.53905,-29.76628,990.381
0.361501217,-0.2950437,-0.1203391,-0.02986165,-0.559277,0.06637768,0.7965683,20.17474,-15.53905,-29.76628,990.381
0.366419792,-0.109454,0.05739833,0.03107511,-0.5645181,0.05497328,0.8040142,20.17474,-15.53905,-29.76628,990.381
0.371338368,-0.2948284,-0.1794955,-0.1517176,-0.5557963,0.06870971,0.8038975,20.17474,-15.53905,-29.76628,990.381
0.376257897,0.01434477,-0.1794385,-0.1516605,-0.560213,0.06387732,0.799409,20.17474,-15.53905,-29.76628,990.381
0.381175041,-0.1710298,-0.001645251,0.03124619,-0.5567932,0.06536148,0.7999141,20.17474,-15.53905,-29.76628,990.381
0.386093617,-0.1091597,-0.1792874,0.03124573,-0.560167,0.06234252,0.8032437,20.17474,-15.53905,-29.76628,990.3793
0.391011715,-0.1708926,-0.06074591,-0.09062901,-0.5616809,0.06482982,0.7999371,20.17474,-15.53905,-29.76628,990.3793
0.398389816,-0.1707898,0.1170477,-0.09052449,-0.5582541,0.0634076,0.7993779,19.42972,-15.18095,-29.30972,990.3793
0.403307438,-0.294266,-0.179098,-0.2123227,-0.5631517,0.06626973,0.800481,19.42972,-15.18095,-29.30972,990.3793
0.408226013,-0.29412,-0.1789668,-0.09033422,-0.560163,0.06329921,0.8042454,19.42972,-15.18095,-29.30972,990.3793
0.413145065,-0.1703712,-0.238106,-0.09027749,-0.5602161,0.05857921,0.7958404,19.42972,-15.18095,-29.30972,990.3793
0.418062687,-0.2320267,-0.2380122,-0.1511962,-0.5577205,0.06380875,0.8042417,19.42972,-15.18095,-29.30972,990.3793
0.422981262,-0.2937018,-0.1193594,-0.0901832,-0.5596294,0.06370035,0.8091093,19.42972,-15.18095,-29.30972,990.3793
0.427899838,-0.1699338,-0.2969463,-0.1510254,-0.5567671,0.05904319,0.7987403,19.42972,-15.18095,-29.30972,990.3793
0.432817936,-0.3551731,-0.2967225,-0.2118677,-0.5631176,0.06186482,0.8013105,19.42972,-15.18095,-29.30972,990.3793
0.437736511,-0.1696039,-0.1188556,0.03199482,-0.5611516,0.05848874,0.8002151,19.42972,-15.18095,-29.30972,990.3793
0.442655086,-0.2312794,-0.2372097,-0.0289624,-0.5577121,0.05897085,0.8021444,19.42972,-15.18095,-29.30972,990.3793
0.447573185,-0.2311341,-0.2370607,-0.08988132,-0.5576755,0.05745418,0.8050086,19.79807,-15.16924,-29.75585,990.3793
0.454951286,-0.1073911,-0.2368559,0.03207766,-0.5577822,0.0673023,0.7999844,19.79807,-15.16924,-29.75585,990.3793
0.459868908,-0.3545101,0.0002621914,-0.08985504,-0.5596504,0.06325828,0.8066676,19.79807,-15.16924,-29.75585,990.3793
0.464787483,-0.2307232,-0.2366515,-0.1507357,-0.5576683,0.06033333,0.8075286,19.79807,-15.16924,-29.75585,990.3793
0.469706535,-0.1687768,-0.2365586,-0.02870929,-0.5606464,0.0589443,0.8021676,19.79807,-15.16924,-29.75585,990.3793
0.474624157,-0.3540558,-0.1771583,-0.1505655,-0.5606763,0.06093024,0.8002895,19.79807,-15.16924,-29.75585,990.3793
