Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.324605465,-0.02921296,-0.1121967,-0.1013526,-0.5389198,0.0428275,0.8136109,36.69607,-2.214085,-35.51709,990.3832
0.329523563,0.03254863,0.006339834,-0.04039005,-0.5340304,0.05058881,0.8181895,36.69607,-2.214085,-35.51709,990.3832
0.334442139,-0.02931212,0.006335765,0.1424468,-0.5378614,0.04268217,0.8218517,36.69607,-2.214085,-35.51709,990.3832
0.341819286,-0.09106657,-0.2898354,-0.1013212,-0.5404021,0.04718284,0.8147339,36.69607,-2.214085,-35.51709,990.3832
0.346737862,0.03257415,0.1249406,0.08153474,-0.5373231,0.03391306,0.8215661,36.69607,-2.214085,-35.51709,990.3832
0.351655960,0.0325343,-0.05281835,-0.1013279,-0.5374496,0.04813888,0.8171679,36.69607,-2.214085,-35.51709,990.3832
0.356573582,0.0325333,0.006354752,0.02061005,-0.5403351,0.0460901,0.8210102,36.69607,-2.214085,-35.51709,990.3815
0.361492157,-0.0292692,-0.1713111,-0.1012389,-0.5345004,0.04717245,0.8180838,37.81214,-2.208712,-35.96161,990.3815
0.366410256,-0.0910911,0.3025678,0.0207373,-0.5393361,0.0340042,0.8157591,37.81214,-2.208712,-35.96161,990.3815
0.371328831,0.09433173,0.006305478,0.02068597,-0.5369278,0.04229429,0.8169762,37.81214,-2.208712,-35.96161,990.3815
0.376246929,-0.09111249,0.006320057,0.08162924,-0.5384468,0.05154195,0.8172852,37.81214,-2.208712,-35.96161,990.3815
0.381165505,-0.02931206,-0.1121314,-0.2230886,-0.538438,0.03995275,0.8110871,37.81214,-2.208712,-35.96161,990.3815
0.386083603,0.03250783,-0.1120423,-0.04017531,-0.5393738,0.04323793,0.8175121,37.81214,-2.208712,-35.96161,990.3815
0.391002178,-0.02927521,-0.05281326,0.02078706,-0.5394121,0.0409006,0.8120965,37.81214,-2.208712,-35.96161,990.3815
0.395920277,-0.02923742,-0.111976,0.1426866,-0.5344647,0.03746038,0.81583,37.81214,-2.208712,-35.96161,990.3815
0.400838852,-0.1528414,-0.05270974,0.1426352,-0.5324768,0.03934612,0.8202439,37.81214,-2.208712,-35.96161,990.3815
0.408216000,-0.09091534,0.006479857,-0.0402532,-0.5389225,0.04331492,0.8136265,37.81214,-2.208712,-35.96161,990.3815
0.413134098,-0.02909557,0.06570879,0.02074753,-0.5334976,0.04279455,0.8179352,37.43314,-1.53336,-35.94181,990.3815
0.418052673,0.218148,0.006434426,-0.0401835,-0.5324966,0.04372382,0.82087,37.43314,-1.53336,-35.94181,990.3815
0.422970295,0.0944856,-0.05276534,0.2035137,-0.5374635,0.04479044,0.8136619,37.43314,-1.53336,-35.94181,990.3815
0.427888870,0.03258594,-0.05273212,-0.1012041,-0.5398905,0.04232215,0.8140882,37.43314,-1.53336,-35.94181,990.3815
0.432806969,0.03258488,-0.111932,0.2644057,-0.5359218,0.03983884,0.8183458,37.43314,-1.53336,-35.94181,990.3815
0.437725544,0.1561674,-0.05262871,0.02054851,-0.5418264,0.0437123,0.8170618,37.43314,-1.53336,-35.94181,990.3798
0.442643643,0.03250517,-0.1118472,0.08151105,-0.5423905,0.04288721,0.808786,37.43314,-1.53336,-35.94181,990.3798
0.447562218,0.03246532,-0.05258125,-0.1013516,-0.5373518,0.04071878,0.8227556,37.43314,-1.53336,-35.94181,990.3798
0.452480316,-0.02933718,0.243617,0.08146609,-0.535432,0.0388775,0.8178255,37.43314,-1.53336,-35.94181,990.3798
0.457398892,-0.1529217,0.006624854,0.02051605,-0.5433288,0.04328416,0.8131763,37.43314,-1.53336,-35.94181,990.3798
0.462316990,-0.09102418,0.06585378,-0.04045315,-0.535968,0.04474929,0.8165616,37.0676,-1.911717,-35.50692,990.3798
0.467235565,-0.02918489,0.0658496,-0.101384,-0.5374427,0.0452325,0.8161036,37.0676,-1.911717,-35.50692,990.3798
0.472153187,0.2179811,-0.2303382,0.1423899,-0.5359156,0.03789824,0.8177981,37.0676,-1.911717,-35.50692,990.3798
0.477071762,0.03253683,0.06587864,0.08138249,-0.5374312,0.04569272,0.8175749,37.0676,-1.911717,-35.50692,990.3798
0.484449387,-0.1528594,0.006676501,-0.1014099,-0.5389497,0.04481344,0.8117328,37.0676,-1.911717,-35.50692,990.3798
0.489367008,-0.02919922,-0.1117751,0.02050892,-0.5349643,0.04519115,0.8194807,37.0676,-1.911717,-35.50692,990.3798
0.494285584,-0.2763867,0.006761148,0.02051517,-0.539811,0.04650939,0.8249036,37.0676,-1.911717,-35.50692,990.3798
0.499203682,0.1563777,0.184456,0.02050227,-0.5379087,0.04277286,0.8169996,37.0676,-1.911717,-35.50692,990.3798
0.504122257,0.09449739,-0.0525548,-0.1013658,-0.5359576,0.04038975,0.8149651,37.0676,-1.911717,-35.50692,990.3798
0.509040356,-0.0909664,-0.1710436,0.08152849,-0.5359399,0.04807053,0.8215231,37.44145,-1.914887,-35.50611,990.3798
0.513958931,-0.02910778,0.06599584,0.0205593,-0.5394557,0.04532363,0.8102967,37.44145,-1.914887,-35.50611,990.3798
0.518877030,-0.02918654,0.006721368,-0.0404099,-0.5393885,0.04085525,0.8145226,37.44145,-1.914887,-35.50611,990.3859
0.523794651,0.09445418,0.1252018,-0.04034625,-0.5340104,0.04283547,0.815513,37.44145,-1.914887,-35.50611,990.3859
0.528713226,0.03259337,0.006657063,-0.04030174,-0.5413724,0.03992621,0.8111104,37.44145,-1.914887,-35.50611,990.3859
0.533631325,-0.2146135,0.00670871,-0.1621507,-0.5393345,0.04123384,0.8203607,37.44145,-1.914887,-35.50611,990.3859
0.538549900,0.09447033,0.06593753,0.2035166,-0.5374088,0.04420326,0.8189835,37.44145,-1.914887,-35.50611,990.3859
0.543467999,0.09439156,0.006700234,0.0206156,-0.5350161,0.04191527,0.812093,37.44145,-1.914887,-35.50611,990.3859
0.550846100,0.156143,-0.05261357,0.08149504,-0.5389686,0.04484971,0.8097919,37.44145,-1.914887,-35.50611,990.3859
0.555763722,0.03251962,0.06582971,0.02050669,-0.5349235,0.04125553,0.8212963,37.44145,-1.914887,-35.50611,990.3859
0.560682297,0.03246037,0.006611179,0.02049378,-0.5360098,0.04386516,0.8116782,37.43828,-2.205542,-35.96241,990.3859
0.565600395,0.1560235,-0.111859,-0.0403988,-0.5368803,0.03882794,0.8197779,37.43828,-2.205542,-35.96241,990.3859
0.570518494,0.09412402,0.1251248,0.2642357,-0.5383927,0.03938371,0.8154383,37.43828,-2.205542,-35.96241,990.3859
0.575437069,-0.02951865,0.1249903,0.08133485,-0.5364352,0.04084553,0.8164402,37.43828,-2.205542,-35.96241,990.3859
0.580355168,0.03228196,-0.05273144,-0.04057136,-0.5355074,0.04480814,0.8136464,37.43828,-2.205542,-35.96241,990.3859
0.585273743,0.1558646,0.06578631,-0.1624584,-0.5379354,0.03752009,0.811005,37.43828,-2.205542,-35.96241,990.3859
