Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.796596050,0.1431527,-0.1184433,0.03180194,-0.4115624,-0.09232198,0.9024262,11.41744,17.43465,-31.39667,990.0467
0.801513195,-0.2276683,-0.1775833,-0.21189,-0.4140818,-0.08159371,0.9013343,11.41744,17.43465,-31.39667,990.0467
0.806430340,-0.04215974,0.1778334,-0.08990178,-0.4086723,-0.08690663,0.9011196,11.41744,17.43465,-31.39667,990.0467
0.811347961,-0.1039153,0.118563,0.09296614,-0.4082223,-0.08827375,0.8962167,11.41744,17.43465,-31.39667,990.0416
0.816265106,0.0197141,5.967115E-05,-0.08988454,-0.4102053,-0.08100741,0.8979225,11.41744,17.43465,-31.39667,990.0416
0.821182251,0.01974057,0.05925537,-0.02889093,-0.4116033,-0.08501071,0.902661,11.41744,17.43465,-31.39667,990.0416
0.826099396,0.08151023,-0.05924791,0.09300148,-0.4116372,-0.08398145,0.8997811,11.41744,17.43465,-31.39667,990.0416
0.831017017,0.01967696,0.05923673,-0.02885465,-0.4097006,-0.08296172,0.8983412,11.41744,17.43465,-31.39667,990.0416
0.835934162,-0.04211746,-3.356502E-05,-0.1506917,-0.4106928,-0.08294336,0.8968934,11.41744,17.43465,-31.39667,990.0416
0.840851307,-0.1656745,2.226367E-05,-0.08971729,-0.4130466,-0.08844499,0.9030483,11.05189,17.0563,-30.96177,990.0416
0.845768928,-0.04196748,-0.05919208,0.03221337,-0.4125752,-0.08696017,0.9021209,11.05189,17.0563,-30.96177,990.0416
0.853144646,-0.04185033,7.820537E-05,-0.08957641,-0.4115633,-0.08798057,0.9049931,11.05189,17.0563,-30.96177,990.0427
0.858061790,-0.04180464,5.955814E-05,-0.150419,-0.4135973,-0.08495586,0.8987948,11.05189,17.0563,-30.96177,990.0427
0.862979412,-0.2889843,-0.05915491,-0.08946395,-0.413573,-0.08596697,0.9007043,11.05189,17.0563,-30.96177,990.0427
0.867896557,-0.04167452,0.0001152738,-0.08944605,-0.4111777,-0.08536673,0.8958486,11.05189,17.0563,-30.96177,990.0427
0.872813702,-0.04164834,-0.0590993,-0.2722013,-0.4081947,-0.08736241,0.8996444,11.05189,17.0563,-30.96177,990.0427
0.877731323,-0.1033848,-0.05913671,-0.02833913,-0.4071809,-0.08452881,0.9050678,11.05189,17.0563,-30.96177,990.0427
0.882648468,-0.1033393,-0.1775656,-0.02832134,-0.4116419,-0.08397239,0.8992959,11.05189,17.0563,-30.96177,990.0427
0.887565613,0.02032861,0.000133356,-0.02830356,-0.4111655,-0.08587229,0.8968034,11.05189,17.0563,-30.96177,990.0427
0.892482758,-0.04146622,-0.05908122,-0.08922291,-0.4115986,-0.08501978,0.9031463,11.05189,17.0563,-30.96177,990.0419
0.897400379,-0.1032223,-0.05906269,-0.1500657,-0.410138,-0.08885143,0.9000981,11.05189,17.0563,-30.96177,990.0419
0.902317047,-0.1649395,-0.05898832,-0.02811631,-0.4111867,-0.08293872,0.8964121,11.05189,17.0563,-30.96177,990.0419
0.907234192,0.02052971,-0.1181099,-0.02806036,-0.4130814,-0.08307432,0.9027352,11.05189,17.0563,-30.96177,990.0419
0.912151337,-0.2266891,0.05964482,-0.08896073,-0.4092245,-0.08148597,0.8978992,11.05189,17.0563,-30.96177,990.0419
0.919527531,-0.04109049,-0.1180174,-0.02799717,-0.4101769,-0.08106182,0.9008337,11.05189,17.0563,-30.96177,990.0419
0.924444675,0.02067858,-0.1772135,-0.08887844,-0.4111986,-0.08580881,0.8934069,11.05189,17.0563,-30.96177,990.0419
0.929361820,-0.1646806,0.119063,-0.08886088,-0.4126767,-0.08387241,0.8934811,11.05189,17.0563,-30.96177,990.0419
0.934279442,0.08255111,-0.1179067,-0.02786794,-0.4116155,-0.08450516,0.9017062,11.05189,17.0563,-30.96177,990.0385
0.939196587,-0.04104545,-0.05858102,0.09396642,-0.4097499,-0.08334936,0.8929883,10.68084,16.69282,-30.97382,990.0385
0.944113731,0.02078181,0.0006701703,-0.08882746,-0.4097098,-0.08631922,0.8953205,10.68084,16.69282,-30.97382,990.0385
0.949030876,0.08255082,0.1191545,-0.2106268,-0.4116048,-0.08307918,0.903694,10.68084,16.69282,-30.97382,990.0385
0.953948498,0.08251839,-0.1770484,0.1550901,-0.4092086,-0.08682035,0.8962714,10.68084,16.69282,-30.97382,990.0385
0.958865643,-0.1029184,-0.1177228,-0.08871765,-0.4106643,-0.08637342,0.8977543,10.68084,16.69282,-30.97382,990.0385
0.963788509,-0.04103283,0.1784791,0.09409208,-0.4091864,-0.08493416,0.8997304,10.68084,16.69282,-30.97382,990.0385
0.968700409,-0.04100701,-0.1769382,-0.08872102,-0.4077418,-0.08005579,0.9003605,10.68084,16.69282,-30.97382,990.0385
0.973617554,0.1443649,0.06006783,-0.02770898,-0.4067668,-0.08534504,0.8967841,10.68084,16.69282,-30.97382,990.0378
0.978534698,-0.1646943,0.06003008,-0.1495659,-0.4101247,-0.08453722,0.9041206,10.68084,16.69282,-30.97382,990.0378
0.983452320,-0.0410073,-0.05841794,0.09420009,-0.4057563,-0.08443391,0.9006894,10.68084,16.69282,-30.97382,990.0378
