Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.196721554,0.06594133,0.256357,0.06647818,-0.5349008,0.1674989,0.7996104,31.17604,0.3255965,-36.92254,992.377
0.199181080,0.004119148,0.1378104,0.06645731,-0.5309168,0.1664325,0.806341,31.17604,0.3255965,-36.92254,992.377
0.201639652,-0.05768364,0.01930102,0.1273735,-0.5328227,0.162461,0.8091425,31.17604,0.3255965,-36.92254,992.377
0.204098702,0.004135951,0.3746931,0.06639639,-0.5313002,0.1517601,0.8083014,31.17604,0.3255965,-36.92254,992.377
0.206557751,0.06593615,0.3153424,0.005438407,-0.5358246,0.1519561,0.7957209,31.17604,0.3255965,-36.92254,992.377
0.209016800,-0.1812905,0.3152432,0.127311,-0.5357516,0.1522984,0.8034999,31.17604,0.3255965,-36.92254,992.377
0.211475372,0.004170913,0.1966781,0.005396726,-0.5284209,0.1557495,0.8050069,31.17604,0.3255965,-36.92254,992.3736
0.213934898,-0.05763188,0.07815033,0.00539504,-0.5319924,0.1704681,0.7987107,31.17604,0.3255965,-36.92254,992.3736
0.216393948,-0.05761378,0.2558249,-0.05554381,-0.5338239,0.1649074,0.8082581,31.17604,0.3255965,-36.92254,992.3736
0.218852997,-0.1193972,0.2557445,-0.05552637,-0.528853,0.1522606,0.8087829,31.17604,0.3255965,-36.92254,992.3736
0.221312046,0.06604475,0.1964312,0.06636534,-0.5372358,0.1527998,0.8020715,31.17604,0.3255965,-36.92254,992.3736
0.226230145,-0.05758029,0.2555966,0.005405678,-0.5392688,0.1606443,0.798941,31.17604,0.3255965,-36.92254,992.3736
0.228688717,-0.3665695,0.2555163,-0.1164703,-0.5334906,0.1709966,0.7958267,31.17604,0.3255965,-36.92254,992.3736
0.231150627,-0.3046529,0.07773693,-0.1164337,-0.529422,0.1673571,0.8097572,31.17133,0.3383525,-37.30563,992.3736
0.233606815,0.004450133,0.1961785,-0.2992086,-0.5303383,0.1513178,0.8063372,31.17133,0.3383525,-37.30563,992.3736
0.236065865,-0.1191542,0.3145829,-0.1772403,-0.5313893,0.1509667,0.798566,31.17133,0.3383525,-37.30563,992.3736
0.238525391,-0.1191168,0.3144841,0.005626814,-0.5352541,0.1566261,0.8070333,31.17133,0.3383525,-37.30563,992.3736
0.240983963,-0.1190793,0.2551523,-0.1162493,-0.5323491,0.1610485,0.8066657,31.17133,0.3383525,-37.30563,992.3736
0.243443012,-0.1190419,0.07737303,-0.05527559,-0.5372944,0.1615914,0.8013828,31.17133,0.3383525,-37.30563,992.3736
0.245902062,0.1900028,0.07734873,-0.05525821,-0.5363556,0.1636044,0.7985265,31.17133,0.3383525,-37.30563,992.3736
0.248361111,0.004538745,0.07732443,-0.116178,-0.5329161,0.1640865,0.8004558,31.17133,0.3383525,-37.30563,992.3736
0.250819683,0.00453733,0.1365331,-0.1770786,-0.5329646,0.1627331,0.7945864,31.17133,0.3383525,-37.30563,992.3736
0.253279209,-0.05726558,0.01802419,0.005788423,-0.5333588,0.1591716,0.802244,31.17133,0.3383525,-37.30563,992.3718
0.255738258,-0.0572476,0.07725154,0.06672373,-0.5332884,0.1566257,0.8079882,31.17133,0.3383525,-37.30563,992.3718
0.258196831,-0.05722962,0.07722724,-0.05517153,-0.5353012,0.1533412,0.8001309,31.17133,0.3383525,-37.30563,992.3718
0.260656357,-0.05721163,0.136436,-0.1160913,-0.5342665,0.1566168,0.8079959,31.17133,0.3383525,-37.30563,992.3718
0.263114929,0.06640927,0.1956262,-0.1160549,-0.5333976,0.1635856,0.8009292,31.17133,0.3383525,-37.30563,992.3718
0.268033028,-0.1190368,0.1955591,0.06677204,-0.5313019,0.1570673,0.8113848,31.17133,0.3383525,-37.30563,992.3718
0.270492077,-0.05719795,0.3139637,-0.2988718,-0.5376795,0.1522263,0.8064265,31.17133,0.3383525,-37.30563,992.3718
0.272951603,0.004621462,0.2546321,-0.2378407,-0.5357999,0.1567305,0.8012147,31.17133,0.3383525,-37.30563,992.3718
0.275410175,0.004619988,0.313785,0.06691969,-0.5309688,0.157371,0.7953692,31.17133,0.3383525,-37.30563,992.3718
0.277869701,0.06642001,0.1359874,0.005961541,-0.5333887,0.1611576,0.8003658,31.17133,0.3383525,-37.30563,992.3718
0.280328274,0.004597643,0.07671167,-0.1159146,-0.5304419,0.1664641,0.8048816,31.55504,-0.3497549,-36.94233,992.3718
0.282787323,-0.05720527,0.01745449,-0.1768153,-0.5303934,0.1678175,0.810751,31.55504,-0.3497549,-36.94233,992.3718
0.285246372,0.1900186,0.1951481,-0.05488546,-0.533271,0.1585209,0.810962,31.55504,-0.3497549,-36.94233,992.3718
0.287705422,0.1899589,0.3727858,-0.1767425,-0.5387035,0.1503766,0.8005492,31.55504,-0.3497549,-36.94233,992.3718
0.290164948,0.004494763,0.0765035,0.06706154,-0.536715,0.1546723,0.806497,31.55504,-0.3497549,-36.94233,992.3718
0.292623520,0.004493348,0.2541785,0.0670405,-0.5323469,0.1581512,0.8051162,31.55504,-0.3497549,-36.94233,992.3685
