Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.592761994,-0.3215694,0.135395,-0.1329045,-0.5416998,0.1697561,0.8060505,36.23235,-6.552739,-35.52344,992.0837
0.597681046,-0.1360213,0.1945988,-0.07190304,-0.5349057,0.1800447,0.8068102,36.23235,-6.552739,-35.52344,992.0837
0.602600575,-0.1359552,-0.1608472,-0.1937321,-0.5383085,0.1655091,0.8000602,36.56523,-7.331189,-34.26827,992.0837
0.609979153,-0.1976092,-0.04235985,-0.07173274,-0.536219,0.1609315,0.8110635,36.56523,-7.331189,-34.26827,992.082
0.614898205,-0.07392099,0.01686252,-0.193562,-0.5469945,0.1637586,0.8112426,36.56523,-7.331189,-34.26827,992.082
0.619817734,-0.07383568,-0.04241828,-0.07156608,-0.5378422,0.1737543,0.8027483,36.56523,-7.331189,-34.26827,992.082
0.624736786,-0.07380874,-0.04237296,-0.07155939,-0.5324487,0.1771514,0.8062117,36.56523,-7.331189,-34.26827,992.082
0.629656315,-0.1973459,0.01684942,-0.1933887,-0.5422273,0.17079,0.8026893,36.56523,-7.331189,-34.26827,992.082
0.634574890,-0.3208443,-0.04235691,-0.0104941,-0.5348003,0.1687525,0.8108171,36.56523,-7.331189,-34.26827,992.082
0.639493942,0.05006905,0.1354059,-0.07134808,-0.541618,0.1585092,0.8076314,36.56523,-7.331189,-34.26827,992.082
0.644413471,-0.07352651,-0.04230379,-0.0712841,-0.5329328,0.1737623,0.8046504,36.56523,-7.331189,-34.26827,992.082
0.649332523,-0.1352818,0.01703024,-0.01034045,-0.5334473,0.1791104,0.8053117,36.56523,-7.331189,-34.26827,992.082
0.654252052,-0.2587998,0.2538772,-0.1930497,-0.5455883,0.1662997,0.8064572,36.24527,-6.228615,-34.23524,992.082
0.659171105,-0.1968746,-0.1016246,-0.01015524,-0.5367609,0.1653682,0.808297,36.24527,-6.228615,-34.23524,992.082
0.664089680,-0.07314795,0.01690524,-0.3147963,-0.5396751,0.1667495,0.8112784,36.24527,-6.228615,-34.23524,992.082
0.669009209,-0.1967437,-0.04233838,-0.009970238,-0.5461205,0.163967,0.8005604,36.24527,-6.228615,-34.23524,992.082
0.676388264,-0.07297485,-0.1015129,-0.1317968,-0.532397,0.1712661,0.8079647,36.24527,-6.228615,-34.23524,992.082
0.681306839,-0.1965319,0.2538373,-0.07073861,-0.5406501,0.159502,0.8071698,36.24527,-6.228615,-34.23524,992.082
0.686226368,-0.1964085,-0.1608603,-0.009757037,-0.5446204,0.1672925,0.8059955,36.24527,-6.228615,-34.23524,992.082
0.691145420,-0.01091948,-0.1607965,-0.1316061,-0.5416886,0.1644308,0.8039376,36.24527,-6.228615,-34.23524,992.0803
0.696064949,0.05088885,-0.1606954,-0.1315617,-0.5406831,0.1687266,0.8094079,36.24527,-6.228615,-34.23524,992.0803
0.700984001,-0.1345475,-0.1013987,0.1122313,-0.5406786,0.1720932,0.8119435,36.5577,-6.951789,-34.64013,992.0803
0.705903530,0.05092204,0.07640134,-0.07059326,-0.5357822,0.1644113,0.8077728,36.5577,-6.951789,-34.64013,992.0803
0.710823536,-0.07267411,0.1948008,0.1731805,-0.5377649,0.168302,0.8074282,36.5577,-6.951789,-34.64013,992.0803
0.715741158,-0.1962119,0.0762682,-0.009701405,-0.5387491,0.1668582,0.8059334,36.5577,-6.951789,-34.64013,992.0803
0.720660687,-0.0725052,-0.04230153,0.05122268,-0.5392321,0.1682888,0.8074399,36.5577,-6.951789,-34.64013,992.0803
0.725579739,-0.01063873,0.0170325,-0.1316018,-0.537752,0.1668307,0.8078665,36.5577,-6.951789,-34.64013,992.0803
0.730500698,-0.1342156,-0.1015374,0.0512923,-0.5402508,0.1688399,0.8035816,36.5577,-6.951789,-34.64013,992.0803
0.737877846,-0.01058331,-0.1013859,-0.1315292,-0.5348205,0.1673447,0.8078589,36.5577,-6.951789,-34.64013,992.0803
0.742796898,-0.07239754,-0.1013222,-0.009591389,-0.543118,0.1643449,0.8078308,36.5577,-6.951789,-34.64013,992.0803
0.747716427,-0.1959356,0.01717026,-0.009585343,-0.5381734,0.1647678,0.8136302,36.5577,-6.951789,-34.64013,992.0803
0.752635479,-0.01040815,-0.04199911,-0.07051647,-0.5382796,0.1678646,0.8045052,36.24335,-6.582503,-34.62956,992.0803
0.757555008,0.05141928,-0.1012058,-0.009515875,-0.5387435,0.1750445,0.8115367,36.24335,-6.582503,-34.62956,992.0803
0.762473583,-0.01039512,-0.04192768,-0.1313842,-0.5362931,0.1683062,0.8079018,36.24335,-6.582503,-34.62956,992.0803
0.767393112,-0.01038864,0.01731311,-0.07040282,-0.54311,0.1662584,0.8098342,36.24335,-6.582503,-34.62956,992.0803
0.772312164,-0.1957671,0.1357682,-0.1922137,-0.5362543,0.1638923,0.8092166,36.24335,-6.582503,-34.62956,992.0829
0.777231693,-0.01031741,0.01732859,0.05163647,-0.5383006,0.1674225,0.8020636,36.24335,-6.582503,-34.62956,992.0829
0.782152653,0.0515099,0.313427,-0.07023197,-0.5382906,0.1698143,0.8045678,36.24335,-6.582503,-34.62956,992.0829
0.787070275,-0.0103045,0.01713941,0.05162903,-0.5378416,0.1727886,0.8022318,36.24335,-6.582503,-34.62956,992.0829
0.791988850,-0.07206066,0.07632449,-0.009340548,-0.5402249,0.1658973,0.8044581,36.24335,-6.582503,-34.62956,992.0829
0.796907902,-0.01023328,0.07627657,-0.07025266,-0.5401859,0.1672688,0.8093571,36.24335,-6.582503,-34.62956,992.0829
0.804287434,0.113457,-0.0422613,-0.131181,-0.5406389,0.1633378,0.8106914,36.56523,-7.331189,-34.26827,992.0829
0.809206009,0.05166189,0.0762499,-0.07018063,-0.5348787,0.169385,0.8030695,36.56523,-7.331189,-34.26827,992.0829
0.814125061,-0.07193467,0.01695034,-0.1919917,-0.5406423,0.164791,0.8112236,36.56523,-7.331189,-34.26827,992.0829
0.819044590,-0.2573133,0.01699554,-0.1919477,-0.5412161,0.1707354,0.806078,36.56523,-7.331189,-34.26827,992.0829
0.823963642,-0.07174724,0.1354881,-0.06999106,-0.5417404,0.1703161,0.8021846,36.56523,-7.331189,-34.26827,992.0829
0.828883171,-0.009958956,-0.04225881,-0.009086538,-0.5377482,0.1711631,0.8109186,36.56523,-7.331189,-34.26827,992.0829
0.833802223,-0.1334974,0.1354295,-0.1918348,-0.5398047,0.1756772,0.8033116,36.56523,-7.331189,-34.26827,992.0829
0.838721752,-0.07163145,0.01691564,-0.2526706,-0.536303,0.1659145,0.8053975,36.56523,-7.331189,-34.26827,992.0829
0.843640328,-0.07160587,-0.1015424,-0.1306759,-0.5426743,0.1682941,0.8055261,36.56523,-7.331189,-34.26827,992.0829
0.848564148,-0.1951056,-0.04226413,-0.06967575,-0.5451187,0.1639305,0.8029786,36.94178,-6.982596,-33.80929,992.0829
0.853478909,-0.1332203,-0.0422561,-0.06965113,-0.535315,0.1683151,0.8078941,36.94178,-6.982596,-33.80929,992.0829
0.858397961,-0.0713158,-0.04224819,-0.1304679,-0.5338883,0.1780495,0.8096511,36.94178,-6.982596,-33.80929,992.0829
0.863317490,-0.1330919,0.1354402,0.05236804,-0.5455446,0.158501,0.8062068,36.94178,-6.982596,-33.80929,992.0829
0.870696068,0.05237969,0.01690231,-0.06942157,-0.5387578,0.1659105,0.8044465,36.94178,-6.982596,-33.80929,992.0829
0.875615120,-0.009396448,-0.04234131,0.1134143,-0.5425734,0.1627964,0.8126321,36.94178,-6.982596,-33.80929,992.0829
0.880534649,0.1142512,-0.1015478,-0.06937265,-0.5377437,0.1745296,0.8134542,36.94178,-6.982596,-33.80929,992.0829
0.885453701,-0.07120549,0.01694491,-0.1303045,-0.5421481,0.1658161,0.80787,36.94178,-6.982596,-33.80929,992.0829
0.890372277,-0.1329622,-0.1015318,-0.2521352,-0.5441204,0.1653472,0.805929,36.94178,-6.982596,-33.80929,992.0829
0.895291805,-0.009314557,0.01699803,-0.1910588,-0.5386938,0.1686808,0.8127889,36.94178,-6.982596,-33.80929,992.0829
0.900210858,-0.1329117,0.01702459,-0.008165662,-0.5421853,0.1682985,0.8055223,36.5577,-6.951789,-34.64013,992.0829
0.905130387,0.05257626,0.01697667,0.1136755,-0.5392632,0.1688306,0.8045443,36.5577,-6.951789,-34.64013,992.0829
0.910049439,-0.07102083,-0.04230425,-0.1301254,-0.5386949,0.1638611,0.8097212,36.5577,-6.951789,-34.64013,992.0829
0.914968968,-0.1327582,-0.04227757,-0.00818845,-0.5363358,0.1717635,0.8055853,36.5577,-6.951789,-34.64013,992.0829
0.919888020,0.2380757,0.0761778,-0.1909373,-0.5426201,0.165297,0.8093138,36.5577,-6.951789,-34.64013,992.0829
0.927266598,-0.009257427,-0.1015001,-0.008118255,-0.5377799,0.169295,0.8064891,36.5577,-6.951789,-34.64013,992.0829
0.932186127,-0.07103363,-0.101455,-0.1299492,-0.5417112,0.1692959,0.8045793,36.5577,-6.951789,-34.64013,992.0854
0.937105179,0.114396,0.01701905,0.1138428,-0.5378,0.1678872,0.803531,36.5577,-6.951789,-34.64013,992.0854
0.942024708,-0.1946833,0.07625996,-0.190857,-0.5372874,0.1678462,0.8059531,36.5577,-6.951789,-34.64013,992.0854
0.946943283,-0.009195345,-0.1014684,-0.00800228,-0.5387493,0.1702338,0.8079838,36.5577,-6.951789,-34.64013,992.0854
0.951862335,0.05259253,0.01698695,-0.007958972,-0.5402393,0.1693001,0.8050529,36.24807,-6.595259,-34.24648,992.0854
0.956781864,-0.009222584,-0.0422196,0.05296401,-0.5387254,0.1668128,0.8083594,36.24807,-6.595259,-34.24648,992.0854
0.961700917,0.1761876,-0.04215586,0.05296901,-0.5430878,0.1681445,0.8132933,36.24807,-6.595259,-34.24648,992.0854
0.966620445,-0.1328916,-0.1013811,-0.3736051,-0.5378217,0.1684109,0.8016058,36.24807,-6.595259,-34.24648,992.0854
0.971539021,-0.07102602,0.1355961,0.05309385,-0.5421814,0.1692552,0.806524,36.24807,-6.595259,-34.24648,992.0837
0.976458073,-0.009199355,0.07633375,-0.1906306,-0.5401791,0.1677381,0.8103431,36.24807,-6.595259,-34.24648,992.0837
0.981377602,0.1761914,0.2539849,0.1141366,-0.538722,0.1653596,0.8078273,36.24807,-6.595259,-34.24648,992.0837
0.986296654,0.1142987,0.1353594,-0.007828551,-0.5421719,0.169237,0.8074944,36.24807,-6.595259,-34.24648,992.0837
0.991216183,0.1142075,0.07605981,0.05307522,-0.5416559,0.1711186,0.8114347,36.24807,-6.595259,-34.24648,992.0837
0.996135235,0.05239261,-0.1609201,-0.06881327,-0.539634,0.1685994,0.8166783,36.24807,-6.595259,-34.24648,992.0837
1.001054764,-0.009422389,-0.04239014,0.05306594,-0.5353625,0.1717814,0.8050924,36.5549,-6.585144,-34.62889,992.0837
1.005973339,-0.009416494,0.01692536,-0.0688417,-0.5377351,0.1663161,0.8093064,36.5549,-6.585144,-34.62889,992.0837
